County Code,District Code,School Code,Test Year,Subgroup ID,Total CAASPP Enrollment,Total Tested At Entity Level,Total Tested at Subgroup Level,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores,AcademicYear,AggregateLevel,CountyName,DistrictName,SchoolName,Ratio,MatchedDistrictName,Current Expense Per ADA
43,69427,107151,2015,31,137,74,68,11,1,36,23,2502.4,0,14,14,38,48,21,2016-17,S,Santa Clara,East Side Union High,"Escuela Popular/Center for Training and Careers, Family Learning",0.9132755170113409,East Side Union High,10548.42586034983
43,69427,116889,2015,31,239,231,179,11,1,114,76,2638.7,32,43,76,20,4,74,2016-17,S,Santa Clara,East Side Union High,KIPP San Jose Collegiate,0.7709163346613546,East Side Union High,10548.42586034983
43,69427,123745,2015,31,153,148,82,11,1,79,37,2562.8,11,31,42,31,28,36,2016-17,S,Santa Clara,East Side Union High,Summit Public School: Rainier,0.4909090909090909,East Side Union High,10548.42586034983
43,69427,125427,2015,31,125,122,45,11,1,72,32,2527.7,3,23,26,42,32,31,2016-17,S,Santa Clara,East Side Union High,Calero High,0.5857519788918206,East Side Union High,10548.42586034983
43,69427,125617,2015,31,137,128,122,11,1,76,69,2554.2,6,34,40,32,28,68,2016-17,S,Santa Clara,East Side Union High,ACE Charter High,0.9035087719298246,East Side Union High,10548.42586034983
43,69427,4330015,2015,31,887,809,359,11,1,425,196,2573.0,16,32,48,30,22,192,2016-17,S,Santa Clara,East Side Union High,Yerba Buena High,0.8082687338501292,East Side Union High,10548.42586034983
43,69427,4330023,2015,31,1073,1032,111,11,1,514,52,2582.2,13,37,50,33,17,52,2016-17,S,Santa Clara,East Side Union High,Santa Teresa High,0.24739130434782608,East Side Union High,10548.42586034983
43,69427,4330031,2015,31,1519,1392,493,11,1,749,248,2573.5,16,34,49,25,25,244,2016-17,S,Santa Clara,East Side Union High,Independence High,0.5639002840012622,East Side Union High,10548.42586034983
43,69427,4330312,2015,31,27,27,9,11,1,27,9,,,,,,,9,2016-17,S,Santa Clara,East Side Union High,Phoenix High,0.4368932038834951,East Side Union High,10548.42586034983
43,69427,4330353,2015,31,54,54,32,11,1,54,32,2505.0,0,16,16,38,47,32,2016-17,S,Santa Clara,East Side Union High,Pegasus High,0.625,East Side Union High,10548.42586034983
43,69427,4330361,2015,31,64,60,36,11,1,64,36,2533.7,3,22,25,44,31,36,2016-17,S,Santa Clara,East Side Union High,Apollo High,0.8195876288659794,East Side Union High,10548.42586034983
43,69427,4330668,2015,31,205,189,173,11,1,88,75,2552.5,8,39,47,25,28,75,2016-17,S,Santa Clara,East Side Union High,Latino College Preparatory Academy,0.8955223880597015,East Side Union High,10548.42586034983
43,69427,4330692,2015,31,1370,1323,114,11,1,667,58,2591.6,12,46,58,28,14,57,2016-17,S,Santa Clara,East Side Union High,Evergreen Valley High,0.19411160561451557,East Side Union High,10548.42586034983
43,69427,4330726,2015,31,175,164,148,11,1,7,3,,,,,,,2,2016-17,S,Santa Clara,East Side Union High,Escuela Popular Accelerated Family Learning,0.8129496402877698,East Side Union High,10548.42586034983
43,69427,4332318,2015,31,120,87,51,11,1,120,49,2476.6,0,7,7,27,66,41,2016-17,S,Santa Clara,East Side Union High,Foothill High,0.7283950617283951,East Side Union High,10548.42586034983
43,69427,4332995,2015,31,998,825,335,11,1,486,145,2537.1,12,22,34,27,39,123,2016-17,S,Santa Clara,East Side Union High,Andrew P. Hill High,0.6874695270599708,East Side Union High,10548.42586034983
43,69427,4333639,2015,31,565,511,245,11,1,263,114,2557.2,12,33,45,23,32,111,2016-17,S,Santa Clara,East Side Union High,James Lick High,0.8311793214862682,East Side Union High,10548.42586034983
43,69427,4334900,2015,31,718,689,258,11,1,360,144,2587.5,16,41,56,30,14,140,2016-17,S,Santa Clara,East Side Union High,Mt. Pleasant High,0.7432874918140144,East Side Union High,10548.42586034983
43,69427,4335204,2015,31,935,879,315,11,1,469,151,2559.7,8,33,41,38,20,147,2016-17,S,Santa Clara,East Side Union High,Oak Grove High,0.5808678500986193,East Side Union High,10548.42586034983
43,69427,4335428,2015,31,719,640,411,11,1,322,187,2554.0,7,35,42,32,26,184,2016-17,S,Santa Clara,East Side Union High,William C. Overfelt High,0.9114160948222083,East Side Union High,10548.42586034983
43,69427,4335907,2015,31,1080,1031,120,11,1,535,56,2632.9,27,48,75,14,11,56,2016-17,S,Santa Clara,East Side Union High,Piedmont Hills High,0.31843065693430656,East Side Union High,10548.42586034983
43,69427,4337903,2015,31,1196,1168,285,11,1,571,129,2593.2,19,41,60,24,16,124,2016-17,S,Santa Clara,East Side Union High,Silver Creek High,0.43846749226006193,East Side Union High,10548.42586034983
43,69468,4330569,2015,31,11,10,6,11,1,5,3,,,,,,,3,2016-17,S,Santa Clara,Fremont Union High,Community Day,0.68,Fremont Union High,11087.072186572748
43,69468,4331799,2015,31,1077,1054,116,11,1,516,54,2619.8,38,25,63,15,21,52,2016-17,S,Santa Clara,Fremont Union High,Cupertino High,0.08333333333333333,Fremont Union High,11087.072186572748
43,69468,4332474,2015,31,949,785,383,11,1,455,126,2563.7,4,35,39,44,16,97,2016-17,S,Santa Clara,Fremont Union High,Fremont High,0.40462700661000944,Fremont Union High,11087.072186572748
43,69468,4333316,2015,31,1173,1145,198,11,1,602,97,2590.4,20,38,58,23,20,97,2016-17,S,Santa Clara,Fremont Union High,Homestead High,0.16094771241830066,Fremont Union High,11087.072186572748
43,69468,4334421,2015,31,913,878,45,11,1,453,17,2630.4,24,47,71,24,6,17,2016-17,S,Santa Clara,Fremont Union High,Lynbrook High,0.053978853644963826,Fremont Union High,11087.072186572748
43,69468,4334462,2015,31,1112,1094,22,11,1,571,14,2691.9,64,21,86,0,14,14,2016-17,S,Santa Clara,Fremont Union High,Monta Vista High,0.024040489245044285,Fremont Union High,11087.072186572748
43,69484,114496,2015,31,116,114,42,11,1,47,19,2685.4,42,58,100,0,0,19,2016-17,S,Santa Clara,Gilroy Unified,Dr. TJ Owens Gilroy Early College Academy,0.3574007220216607,Gilroy Unified,8801.378266519525
43,69484,118380,2015,31,952,902,380,11,1,450,159,2571.4,13,36,50,26,24,159,2016-17,S,Santa Clara,Gilroy Unified,Christopher High,0.4326923076923077,Gilroy Unified,8801.378266519525
43,69484,4332839,2015,31,686,623,396,11,1,300,175,2503.2,3,19,22,30,47,175,2016-17,S,Santa Clara,Gilroy Unified,Gilroy High,0.640704945992041,Gilroy Unified,8801.378266519525
43,69484,4334850,2015,31,150,127,85,11,1,135,81,2470.8,3,5,8,33,59,75,2016-17,S,Santa Clara,Gilroy Unified,Mt. Madonna High,0.7142857142857143,Gilroy Unified,8801.378266519525
43,69534,4334371,2015,31,957,893,45,11,1,451,36,2583.3,23,29,51,29,20,35,2016-17,S,Santa Clara,Los Gatos-Saratoga Joint Union High,Los Gatos High,0.03883972468043265,Los Gatos-Saratoga Joint Union High,14443.160509018215
43,69534,4337762,2015,31,679,602,7,11,1,332,7,,,,,,,7,2016-17,S,Santa Clara,Los Gatos-Saratoga Joint Union High,Saratoga High,0.010159651669085631,Los Gatos-Saratoga Joint Union High,14443.160509018215
43,69583,102368,2015,31,750,729,225,11,1,378,99,2594.8,24,35,59,23,19,97,2016-17,S,Santa Clara,Morgan Hill Unified,Ann Sobrato High,0.337012987012987,Morgan Hill Unified,8592.005510186922
43,69583,4333951,2015,31,524,496,174,11,1,250,70,2606.1,27,36,63,23,14,70,2016-17,S,Santa Clara,Morgan Hill Unified,Live Oak High,0.40513670256835127,Morgan Hill Unified,8592.005510186922
43,69583,4334488,2015,31,76,61,31,11,1,71,30,2428.2,0,0,0,13,87,30,2016-17,S,Santa Clara,Morgan Hill Unified,Central High (Continuation),0.594488188976378,Morgan Hill Unified,8592.005510186922
43,69609,4334116,2015,31,948,827,185,11,1,486,75,2574.0,11,38,48,33,18,66,2016-17,S,Santa Clara,Mountain View-Los Altos Union High,Los Altos High,0.2131837307152875,Mountain View-Los Altos Union High,16897.717991504043
43,69609,4334728,2015,31,887,760,146,11,1,447,66,2568.2,17,26,43,32,25,65,2016-17,S,Santa Clara,Mountain View-Los Altos Union High,Mountain View High,0.17778884462151395,Mountain View-Los Altos Union High,16897.717991504043
43,69609,4334736,2015,31,68,54,34,11,1,42,18,2498.0,6,17,22,28,50,18,2016-17,S,Santa Clara,Mountain View-Los Altos Union High,Alta Vista High,0.5970149253731343,Mountain View-Los Altos Union High,16897.717991504043
43,69641,4332904,2015,31,969,543,43,11,1,498,14,2527.4,14,7,21,21,57,14,2016-17,S,Santa Clara,Palo Alto Unified,Henry M. Gunn High,0.07661290322580645,Palo Alto Unified,16067.11068187413
43,69641,4335782,2015,31,986,629,54,11,1,510,21,2519.9,5,32,37,26,37,19,2016-17,S,Santa Clara,Palo Alto Unified,Palo Alto High,0.08777120315581854,Palo Alto Unified,16067.11068187413
43,69666,4330080,2015,31,535,523,301,11,1,242,133,2551.4,9,28,37,36,27,133,2016-17,S,Santa Clara,San Jose Unified,Gunderson High,0.6372629843363561,San Jose Unified,10076.241322919668
43,69666,4330502,2015,31,226,182,97,11,1,117,46,2485.4,2,9,12,33,56,43,2016-17,S,Santa Clara,San Jose Unified,Liberty High (Alternative),0.6323268206039077,San Jose Unified,10076.241322919668
43,69666,4330585,2015,31,210,198,175,11,1,103,94,2599.4,24,34,58,29,13,93,2016-17,S,Santa Clara,San Jose Unified,Downtown College Preparatory,0.8320987654320988,San Jose Unified,10076.241322919668
43,69666,4330593,2015,31,24,24,8,11,1,24,8,,,,,,,8,2016-17,S,Santa Clara,San Jose Unified,Middle College High,0.2978723404255319,San Jose Unified,10076.241322919668
43,69666,4332110,2015,31,113,101,64,11,1,100,58,2453.4,0,7,7,19,74,57,2016-17,S,Santa Clara,San Jose Unified,Broadway High,0.7840531561461794,San Jose Unified,10076.241322919668
43,69666,4333522,2015,31,882,855,82,11,1,434,35,2571.1,21,24,45,33,21,33,2016-17,S,Santa Clara,San Jose Unified,Leland High,0.10015731515469324,San Jose Unified,10076.241322919668
43,69666,4333795,2015,31,952,915,545,11,1,440,261,2588.4,14,42,56,27,17,261,2016-17,S,Santa Clara,San Jose Unified,Abraham Lincoln High,0.6213399503722085,San Jose Unified,10076.241322919668
43,69666,4335949,2015,31,782,763,201,11,1,374,87,2601.3,16,39,55,32,13,87,2016-17,S,Santa Clara,San Jose Unified,Pioneer High,0.3224076281287247,San Jose Unified,10076.241322919668
43,69666,4337200,2015,31,542,515,393,11,1,256,185,2562.6,17,27,44,28,28,185,2016-17,S,Santa Clara,San Jose Unified,San Jose High,0.8294314381270903,San Jose Unified,10076.241322919668
43,69666,4338950,2015,31,824,793,296,11,1,379,143,2561.8,15,31,46,24,29,143,2016-17,S,Santa Clara,San Jose Unified,Willow Glen High,0.43340732519422864,San Jose Unified,10076.241322919668
43,69674,125443,2015,31,24,21,15,11,1,8,5,,,,,,,5,2016-17,S,Santa Clara,Santa Clara Unified,Santa Clara Community Day,0.7560975609756098,Santa Clara Unified,10450.126360245955
43,69674,4330122,2015,31,906,873,363,11,1,454,174,2519.0,7,21,29,29,42,168,2016-17,S,Santa Clara,Santa Clara Unified,Santa Clara High,0.4324705882352941,Santa Clara Unified,10450.126360245955
43,69674,4330247,2015,31,114,94,53,11,1,58,27,2486.8,0,21,21,25,54,24,2016-17,S,Santa Clara,Santa Clara Unified,Wilson Alternative,0.6228070175438597,Santa Clara Unified,10450.126360245955
43,69674,4338406,2015,31,102,88,72,11,1,72,47,2461.0,0,8,8,23,70,40,2016-17,S,Santa Clara,Santa Clara Unified,New Valley Continuation High,0.7066666666666667,Santa Clara Unified,10450.126360245955
43,69674,4338802,2015,31,984,953,406,11,1,482,194,2593.2,17,40,57,29,14,189,2016-17,S,Santa Clara,Santa Clara Unified,Adrian Wilcox High,0.42179176755447945,Santa Clara Unified,10450.126360245955
43,73387,4331039,2015,31,101,78,52,11,1,69,37,2498.8,6,9,15,33,52,33,2016-17,S,Santa Clara,Milpitas Unified,Calaveras Hills,0.68,Milpitas Unified,8567.153639037777
43,73387,4334470,2015,31,1487,1435,502,11,1,734,226,2598.5,23,36,59,22,19,225,2016-17,S,Santa Clara,Milpitas Unified,Milpitas High,0.3861538461538462,Milpitas Unified,8567.153639037777
44,10447,4430146,2015,31,78,46,24,11,1,42,10,,,,,,,9,2016-17,S,Santa Cruz,Santa Cruz County Office of Education,Santa Cruz County Court,1.0,Alpine County Unified,32790.092412091304
44,10447,4430252,2015,31,338,322,12,11,1,76,1,,,,,,,1,2016-17,S,Santa Cruz,Santa Cruz County Office of Education,Pacific Collegiate Charter,0.10746812386156648,Alpine County Unified,32790.092412091304
44,10447,4430278,2015,31,535,363,144,11,1,315,81,2476.9,0,21,21,13,66,76,2016-17,S,Santa Cruz,Santa Cruz County Office of Education,Santa Cruz County Community,0.467680608365019,Alpine County Unified,32790.092412091304
44,69765,100305,2015,31,81,77,7,11,1,44,3,,,,,,,2,2016-17,S,Santa Cruz,Live Oak Elementary,Cypress Charter High,0.2709677419354839,Live Oak Elementary,9444.693587012838
44,69799,105858,2015,31,676,663,577,11,1,312,262,2590.2,13,45,58,31,11,262,2016-17,S,Santa Cruz,Pajaro Valley Unified,Pajaro Valley High,0.8683680322364002,Pajaro Valley Unified,11436.41935845282
44,69799,117804,2015,31,383,383,314,11,1,59,42,2609.8,26,40,67,14,19,42,2016-17,S,Santa Cruz,Pajaro Valley Unified,Ceiba College Preparatory Academy,0.8053435114503816,Pajaro Valley Unified,11436.41935845282
44,69799,4430203,2015,31,31,26,23,11,1,16,10,,,,,,,8,2016-17,S,Santa Cruz,Pajaro Valley Unified,New School Community Day,0.8152173913043478,Pajaro Valley Unified,11436.41935845282
44,69799,4430229,2015,31,196,151,58,11,1,56,20,2550.5,6,35,41,24,35,17,2016-17,S,Santa Cruz,Pajaro Valley Unified,Pacific Coast Charter,0.5265017667844523,Pajaro Valley Unified,11436.41935845282
44,69799,4430245,2015,31,34,33,32,11,1,18,17,2480.4,0,18,18,24,59,17,2016-17,S,Santa Cruz,Pajaro Valley Unified,Diamond Technology Institute,0.875,Pajaro Valley Unified,11436.41935845282
44,69799,4430518,2015,31,648,618,188,11,1,296,76,2600.5,23,42,66,21,14,73,2016-17,S,Santa Cruz,Pajaro Valley Unified,Aptos High,0.3427445830597505,Pajaro Valley Unified,11436.41935845282
44,69799,4437794,2015,31,158,131,109,11,1,121,79,2482.7,2,8,10,32,58,50,2016-17,S,Santa Cruz,Pajaro Valley Unified,Renaissance High Continuation,0.8450184501845018,Pajaro Valley Unified,11436.41935845282
44,69799,4437901,2015,31,870,836,690,11,1,403,312,2533.8,7,26,33,34,33,300,2016-17,S,Santa Cruz,Pajaro Valley Unified,Watsonville High,0.8106423777564717,Pajaro Valley Unified,11436.41935845282
44,69807,110007,2015,31,1313,1201,170,11,1,93,15,2575.1,21,14,36,43,21,14,2016-17,S,Santa Cruz,San Lorenzo Valley Unified,Ocean Grove Charter,0.1808552373479796,San Lorenzo Valley Unified,9639.315876160066
44,69807,4430179,2015,31,218,204,19,11,1,23,1,,,,,,,1,2016-17,S,Santa Cruz,San Lorenzo Valley Unified,SLVUSD Charter,0.1498371335504886,San Lorenzo Valley Unified,9639.315876160066
44,69807,4436754,2015,31,345,330,49,11,1,151,21,2555.1,19,24,43,29,29,21,2016-17,S,Santa Cruz,San Lorenzo Valley Unified,San Lorenzo Valley High,0.1784776902887139,San Lorenzo Valley Unified,9639.315876160066
44,69823,4430096,2015,31,48,11,8,11,1,34,6,,,,,,,5,2016-17,S,Santa Cruz,Santa Cruz City High,Ark Independent Studies,0.4673913043478261,Taft City,9152.57349559218
44,69823,4430187,2015,31,93,81,22,11,1,59,17,2558.1,12,24,35,35,29,17,2016-17,S,Santa Cruz,Santa Cruz City High,Delta Charter,0.3935483870967742,Taft City,9152.57349559218
44,69823,4430195,2015,31,119,8,1,11,1,23,0,,,,,,,0,2016-17,S,Santa Cruz,Santa Cruz City High,Alternative Family Education,0.1724137931034483,Taft City,9152.57349559218
44,69823,4432340,2015,31,499,465,277,11,1,267,137,2552.9,14,30,44,26,30,134,2016-17,S,Santa Cruz,Santa Cruz City High,Harbor High,0.5681098204857444,Taft City,9152.57349559218
44,69823,4436960,2015,31,64,51,44,11,1,47,32,2484.0,0,10,10,40,50,20,2016-17,S,Santa Cruz,Santa Cruz City High,Costanoa Continuation High,0.6557377049180327,Taft City,9152.57349559218
44,69823,4437109,2015,31,463,397,109,11,1,225,48,2570.9,17,38,55,28,17,47,2016-17,S,Santa Cruz,Santa Cruz City High,Santa Cruz High,0.3118580765639589,Taft City,9152.57349559218
44,69823,4437406,2015,31,501,490,171,11,1,231,87,2584.3,15,39,54,31,15,87,2016-17,S,Santa Cruz,Santa Cruz City High,Soquel High,0.3400174367916303,Taft City,9152.57349559218
44,75432,4430211,2015,31,396,383,38,11,1,191,13,2605.6,8,54,62,31,8,13,2016-17,S,Santa Cruz,Scotts Valley Unified,Scotts Valley High,0.09615384615384616,Scotts Valley Unified,8664.77244081934
45,10454,4530150,2015,31,21,9,8,11,1,11,2,,,,,,,2,2016-17,S,Shasta,Shasta County Office of Education,Shasta County Juvenile Court,1.0,Alpine County Unified,32790.092412091304
45,10454,4530317,2015,31,58,39,31,11,1,24,9,,,,,,,4,2016-17,S,Shasta,Shasta County Office of Education,Career Pathways to Success Community School,0.7142857142857143,Alpine County Unified,32790.092412091304
45,69856,4530028,2015,31,410,408,158,11,1,195,69,2554.6,3,36,39,41,20,69,2016-17,S,Shasta,Anderson Union High,West Valley High,0.48186528497409326,Anderson Union High,9974.363011499523
45,69856,4530051,2015,31,52,23,10,11,1,37,3,,,,,,,3,2016-17,S,Shasta,Anderson Union High,Oakview High (Alternative),0.6730769230769231,Anderson Union High,9974.363011499523
45,69856,4530333,2015,31,101,99,49,11,1,44,21,2613.6,17,50,67,28,6,18,2016-17,S,Shasta,Anderson Union High,Anderson New Technology High,0.5674418604651162,Anderson Union High,9974.363011499523
45,69856,4530762,2015,31,55,43,36,11,1,41,24,2443.6,0,0,0,21,79,19,2016-17,S,Shasta,Anderson Union High,North Valley High,0.7837837837837838,Anderson Union High,9974.363011499523
45,69856,4530804,2015,31,317,305,176,11,1,172,92,2529.8,9,19,27,40,33,91,2016-17,S,Shasta,Anderson Union High,Anderson High,0.6763754045307443,Anderson Union High,9974.363011499523
45,69989,4530010,2015,31,16,7,6,11,1,5,0,,,,,,,0,2016-17,S,Shasta,Fall River Joint Unified,Mountain View High (Continuation),0.6551724137931034,Fall River Joint Unified,11436.560709137815
45,69989,4530226,2015,31,10,4,3,11,1,5,2,,,,,,,2,2016-17,S,Shasta,Fall River Joint Unified,Soldier Mountain High (Continuation),0.88,Fall River Joint Unified,11436.560709137815
45,69989,4530242,2015,31,8,8,7,11,1,1,1,,,,,,,1,2016-17,S,Shasta,Fall River Joint Unified,Burney Community Day,0.7058823529411765,Fall River Joint Unified,11436.560709137815
45,69989,4531000,2015,31,137,135,85,11,1,30,15,2515.4,7,27,33,20,47,15,2016-17,S,Shasta,Fall River Joint Unified,Burney Junior-Senior High,0.636,Fall River Joint Unified,11436.560709137815
45,69989,4533600,2015,31,168,162,81,11,1,39,14,2655.1,43,57,100,0,0,14,2016-17,S,Shasta,Fall River Joint Unified,Fall River Junior-Senior High,0.4588235294117647,Fall River Joint Unified,11436.560709137815
45,70110,4530341,2015,31,41,35,15,11,1,22,8,,,,,,,8,2016-17,S,Shasta,Redding Elementary,Stellar Secondary Charter High,0.37209302325581395,Redding Elementary,9688.811494808504
45,70136,106013,2015,31,699,693,118,11,1,110,19,2691.3,58,37,95,5,0,19,2016-17,S,Shasta,Shasta Union High,University Preparatory,0.17857142857142858,Shasta Union High,11403.706607006665
45,70136,114132,2015,31,36,33,24,11,1,15,11,2551.5,0,36,36,36,27,11,2016-17,S,Shasta,Shasta Union High,Shasta Plus,0.4375,Shasta Union High,11403.706607006665
45,70136,114231,2015,31,40,40,26,11,1,19,11,2538.4,9,9,18,55,27,11,2016-17,S,Shasta,Shasta Union High,Foothill Plus,0.6585365853658537,Shasta Union High,11403.706607006665
45,70136,114249,2015,31,30,30,24,11,1,16,13,2513.5,0,8,8,69,23,13,2016-17,S,Shasta,Shasta Union High,Enterprise Plus,0.6981132075471698,Shasta Union High,11403.706607006665
45,70136,4530044,2015,31,628,612,173,11,1,286,71,2603.3,23,37,59,28,13,71,2016-17,S,Shasta,Shasta Union High,Foothill High,0.27285415212840197,Shasta Union High,11403.706607006665
45,70136,4530200,2015,31,126,87,75,11,1,93,44,2483.4,2,12,14,21,65,43,2016-17,S,Shasta,Shasta Union High,Pioneer Continuation High,0.7800687285223368,Shasta Union High,11403.706607006665
45,70136,4530218,2015,31,12,9,7,11,1,1,0,,,,,,,0,2016-17,S,Shasta,Shasta Union High,Freedom High,0.8166666666666667,Shasta Union High,11403.706607006665
45,70136,4530267,2015,31,156,140,48,11,1,75,27,2614.7,15,54,69,19,12,26,2016-17,S,Shasta,Shasta Union High,Shasta Charter Academy,0.35973597359735976,Shasta Union High,11403.706607006665
45,70136,4530309,2015,31,116,51,27,11,1,64,4,,,,,,,0,2016-17,S,Shasta,Shasta Union High,North State Independence High,0.5765765765765766,Shasta Union High,11403.706607006665
45,70136,4532750,2015,31,531,517,233,11,1,241,105,2591.0,20,33,53,31,16,102,2016-17,S,Shasta,Shasta Union High,Enterprise High,0.5089078233927188,Shasta Union High,11403.706607006665
45,70136,4537304,2015,31,677,659,210,11,1,319,86,2594.0,19,42,60,21,19,86,2016-17,S,Shasta,Shasta Union High,Shasta High,0.3575063613231552,Shasta Union High,11403.706607006665
45,70169,129957,2015,31,38,33,23,11,1,11,5,,,,,,,5,2016-17,S,Shasta,Whitmore Union Elementary,Northern Summit Academy,0.6462585034013606,Whitmore Union Elementary,16605.838057999346
45,75267,120170,2015,31,312,281,162,11,1,59,27,2561.0,4,46,50,29,21,24,2016-17,S,Shasta,Gateway Unified,Academy of Personalized Learning,0.6220472440944882,Gateway Unified,10918.003724086924
45,75267,4530077,2015,31,47,37,32,11,1,34,22,2478.2,5,5,10,33,57,21,2016-17,S,Shasta,Gateway Unified,Mountain Lakes High,0.8404255319148937,Gateway Unified,10918.003724086924
45,75267,4530101,2015,31,61,47,26,11,1,25,8,,,,,,,7,2016-17,S,Shasta,Gateway Unified,Gateway Educational Options,0.7416666666666667,Gateway Unified,10918.003724086924
45,75267,4531901,2015,31,313,301,197,11,1,154,92,2579.9,13,38,50,31,19,88,2016-17,S,Shasta,Gateway Unified,Central Valley High,0.6875934230194319,Gateway Unified,10918.003724086924
46,70177,4630034,2015,31,5,3,0,11,1,5,0,,,,,,,0,2016-17,S,Sierra,Sierra-Plumas Joint Unified,Sierra Pass (Continuation),,Sierra-Plumas Joint Unified,12680.245291517693
46,70177,4634259,2015,31,115,105,43,11,1,30,13,2631.3,31,38,69,31,0,13,2016-17,S,Sierra,Sierra-Plumas Joint Unified,Loyalton High,0.3878787878787879,Sierra-Plumas Joint Unified,12680.245291517693
47,10470,117168,2015,31,258,246,162,11,1,34,23,2579.6,27,32,59,14,27,22,2016-17,S,Siskiyou,Siskiyou County Office of Education,Golden Eagle Charter,0.6915708812260536,Alpine County Unified,32790.092412091304
47,10470,4730032,2015,31,10,8,4,11,1,7,2,,,,,,,1,2016-17,S,Siskiyou,Siskiyou County Office of Education,J. Everett Barr Court,1.0,Alpine County Unified,32790.092412091304
47,10470,6069405,2015,31,25,17,10,11,1,1,0,,,,,,,0,2016-17,S,Siskiyou,Siskiyou County Office of Education,Siskiyou County Special Education,0.5948275862068966,Alpine County Unified,32790.092412091304
47,70250,4732707,2015,31,35,32,23,11,1,20,14,2561.9,0,46,46,31,23,13,2016-17,S,Siskiyou,Dunsmuir Joint Union High,Dunsmuir High,0.7866666666666666,Dunsmuir Joint Union High,25960.441176470587
47,70466,4730057,2015,31,20,12,8,11,1,16,4,,,,,,,4,2016-17,S,Siskiyou,Siskiyou Union High,Jefferson High (Continuation),0.7619047619047619,Siskiyou Union High,13412.749273076264
47,70466,4730123,2015,31,4,1,1,11,1,2,0,,,,,,,0,2016-17,S,Siskiyou,Siskiyou Union High,South County Community Day,,Siskiyou Union High,13412.749273076264
47,70466,4734356,2015,31,29,24,11,11,1,14,5,,,,,,,5,2016-17,S,Siskiyou,Siskiyou Union High,Happy Camp High,0.6714285714285714,Siskiyou Union High,13412.749273076264
47,70466,4734901,2015,31,4,4,3,11,1,1,1,,,,,,,1,2016-17,S,Siskiyou,Siskiyou Union High,McCloud High,0.0,Siskiyou Union High,13412.749273076264
47,70466,4735403,2015,31,176,172,52,11,1,80,22,2528.1,10,19,29,38,33,21,2016-17,S,Siskiyou,Siskiyou Union High,Mt. Shasta High,0.2909090909090909,Siskiyou Union High,13412.749273076264
47,70466,4738753,2015,31,80,76,49,11,1,39,24,2548.5,8,29,38,33,29,24,2016-17,S,Siskiyou,Siskiyou Union High,Weed High,0.63125,Siskiyou Union High,13412.749273076264
47,70516,4730024,2015,31,24,21,17,11,1,12,9,,,,,,,9,2016-17,S,Siskiyou,Yreka Union High,Discovery High,0.5797101449275363,Yreka Union High,12425.19999011581
47,70516,4739207,2015,31,305,297,127,11,1,156,66,2635.8,35,38,73,20,8,66,2016-17,S,Siskiyou,Yreka Union High,Yreka High,0.4918276374442793,Yreka Union High,12425.19999011581
47,73684,4731253,2015,31,42,38,23,11,1,23,12,2513.0,0,25,25,25,50,12,2016-17,S,Siskiyou,Butte Valley Unified,Butte Valley High,0.7157894736842105,Butte Valley Unified,11763.111233676122
47,76455,4730107,2015,31,4,3,3,11,1,4,3,,,,,,,3,2016-17,S,Siskiyou,Scott Valley Unified,Scott River High,0.0,Scott Valley Unified,11855.850872164443
47,76455,4733309,2015,31,89,88,54,11,1,48,29,2605.8,28,41,69,17,14,29,2016-17,S,Siskiyou,Scott Valley Unified,Etna Union High,0.53,Scott Valley Unified,11855.850872164443
48,10488,123331,2015,31,38,7,0,11,1,19,0,,,,,,,0,2016-17,S,Solano,Solano County Office of Education,Division of Unaccompanied Children's Services (DUCS),0.20512820512820512,Alpine County Unified,32790.092412091304
48,10488,4830071,2015,31,73,45,25,11,1,42,16,2448.8,0,13,13,19,69,16,2016-17,S,Solano,Solano County Office of Education,Solano Juvenile Detention Facility,1.0,Alpine County Unified,32790.092412091304
48,10488,6069538,2015,31,63,59,26,11,1,5,4,,,,,,,4,2016-17,S,Solano,Solano County Office of Education,Solano County Special Education,0.31301939058171746,Alpine County Unified,32790.092412091304
48,10488,6089668,2015,31,55,43,25,11,1,26,9,,,,,,,7,2016-17,S,Solano,Solano County Office of Education,Solano County Community,0.7228915662650602,Alpine County Unified,32790.092412091304
48,70524,4830048,2015,31,42,34,13,11,1,31,11,2582.5,0,45,45,55,0,11,2016-17,S,Solano,Benicia Unified,Liberty High,0.43209876543209874,Benicia Unified,8099.756419339196
48,70524,4831004,2015,31,844,750,127,11,1,396,55,2585.7,21,35,56,19,25,52,2016-17,S,Solano,Benicia Unified,Benicia High,0.19579193454120397,Benicia Unified,8099.756419339196
48,70532,102012,2015,31,3,2,2,11,1,2,1,,,,,,,1,2016-17,S,Solano,Dixon Unified,Dixon Community Day,0.8125,Dixon Unified,8604.637519476473
48,70532,4830055,2015,31,64,60,27,11,1,44,18,2494.5,0,28,28,11,61,18,2016-17,S,Solano,Dixon Unified,Maine Prairie High (Continuation),0.6379310344827587,Dixon Unified,8604.637519476473
48,70532,4832259,2015,31,532,503,212,11,1,238,88,2556.5,12,31,43,27,30,86,2016-17,S,Solano,Dixon Unified,Dixon High,0.4777015437392796,Dixon Unified,8604.637519476473
